Transaction ID,Day,Month,Year,Day Name,Brand,Units Sold,Price Per Unit,Customer Name,Customer Age,City,Payment Method,Customer Ratings,Mobile Model
3198,7,4,2024,Sunday,Samsung,9,38378.86,Vivek Luthra,49,Hyderabad,UPI,4,Galaxy A51
3199,8,4,2024,Monday,Vivo,3,50326.87,Navin Pathak,37,Chennai,Credit Card,5,Vivo V20
3200,8,4,2024,Monday,OnePlus,6,46433.77,Rajesh Siddiqui,57,Ludhiana,Debit Card,1,OnePlus 8T
3201,8,4,2024,Monday,Vivo,4,34944.05,Rajesh Kulkarni,37,Delhi,UPI,1,Vivo Y51
3202,9,4,2024,Tuesday,OnePlus,2,32777.85,Pankaj Jain,25,Delhi,Credit Card,2,OnePlus 9
3203,9,4,2024,Tuesday,Xiaomi,1,32967.66,Manoj Mehta,52,Delhi,Credit Card,2,Mi 11
3204,9,4,2024,Tuesday,Apple,1,45348,Namita Roy,59,Indore,Cash,2,iPhone 12
3205,9,4,2024,Tuesday,OnePlus,3,48860.16,Sumit Nambiar,30,Delhi,UPI,5,OnePlus Nord
3206,10,4,2024,Wednesday,Samsung,4,37104.51,Radha Pathak,58,Delhi,Debit Card,3,Galaxy A51
3207,10,4,2024,Wednesday,Vivo,2,68121.49,Krishna Jain,23,Delhi,Cash,1,Vivo Y51
3208,10,4,2024,Wednesday,Xiaomi,1,15030.74,Sachin Sheth,33,Kolkata,Debit Card,2,Redmi Note 10
3209,10,4,2024,Wednesday,Samsung,4,30822.82,Sumit Malhotra,22,Coimbatore,Cash,5,Galaxy S21
3210,11,4,2024,Thursday,Xiaomi,7,35144.48,Pankaj Sheth,51,Delhi,Credit Card,5,Redmi 9
3211,11,4,2024,Thursday,Apple,6,11015.28,Deepika Desai,23,Kanpur,Cash,2,iPhone 12
3212,11,4,2024,Thursday,Vivo,6,31897.43,Lata Chatterjee,50,Rajkot,Cash,4,Vivo Y51
3213,11,4,2024,Thursday,Vivo,9,26422.6,Meena Menon,32,Lucknow,Cash,4,Vivo Y51
3214,12,4,2024,Friday,Apple,2,40362.18,Prashant Verma,32,Delhi,UPI,4,iPhone SE
3215,12,4,2024,Friday,Vivo,4,30184.63,Harish Kaur,31,Kolkata,Cash,2,Vivo V20
3216,12,4,2024,Friday,OnePlus,5,53570.93,Nikhil Chaudhary,56,Chennai,Credit Card,5,OnePlus 8T
3217,12,4,2024,Friday,Xiaomi,1,40595.95,Pankaj Roy,22,Indore,Debit Card,5,Mi 11
3218,13,4,2024,Saturday,Samsung,8,17785.73,Priyanka Jain,43,Mumbai,UPI,1,Galaxy Note 20
3219,13,4,2024,Saturday,Apple,8,55003.68,Bina Das,34,Mumbai,Credit Card,4,iPhone 12
3220,13,4,2024,Saturday,OnePlus,6,15953.73,Aditya Rao,33,Indore,UPI,2,OnePlus Nord
3221,13,4,2024,Saturday,Samsung,5,60342.95,Pooja Goyal,52,Mumbai,Debit Card,1,Galaxy A51
3222,14,4,2024,Sunday,Samsung,8,65885.33,Isha Singh,55,Delhi,Debit Card,5,Galaxy Note 20
3223,14,4,2024,Sunday,Apple,3,29346.72,Tapan Ahuja,40,Gorakhpur,Debit Card,1,iPhone SE
3224,14,4,2024,Sunday,OnePlus,3,65568.56,Ramesh Sharma,30,Coimbatore,UPI,4,OnePlus 8T
3225,14,4,2024,Sunday,Samsung,2,57580.49,Sunil Das,50,Coimbatore,UPI,3,Galaxy Note 20
3226,15,4,2024,Monday,Samsung,5,65346.14,Tanuja Malhotra,46,Bangalore,Debit Card,4,Galaxy S21
3227,15,4,2024,Monday,OnePlus,3,49976.21,Lalita Shah,51,Rajkot,Debit Card,4,OnePlus 8T
3228,15,4,2024,Monday,Vivo,3,24138.64,Pankaj Verma,51,Vadodara,Credit Card,2,Vivo Y51
3229,15,4,2024,Monday,Samsung,6,63671.39,Mala Menon,44,Lucknow,Debit Card,3,Galaxy S21
3230,16,4,2024,Tuesday,Xiaomi,8,21055.9,Priyanka Sharma,32,Bhopal,Cash,3,Redmi Note 10
3231,16,4,2024,Tuesday,OnePlus,2,22783.63,Deepika Gupta,26,Bhopal,UPI,3,OnePlus Nord
3232,16,4,2024,Tuesday,Samsung,4,26263.78,Radha Mathur,43,Mumbai,Credit Card,5,Galaxy S21
3233,17,4,2024,Wednesday,Apple,7,28254.78,Lalita Rathod,20,Madurai,UPI,1,iPhone 11
3234,17,4,2024,Wednesday,Xiaomi,1,40868.78,Prashant Mishra,53,Ludhiana,Debit Card,5,Redmi Note 10
3235,17,4,2024,Wednesday,Samsung,1,52807.44,Ravi Teja,22,Mumbai,Cash,3,Galaxy S21
3236,18,4,2024,Thursday,Xiaomi,7,65572.49,Ravi Teja,37,Kolkata,Debit Card,2,Redmi 9
3237,18,4,2024,Thursday,Xiaomi,7,15306.26,Kavita Singh,37,Chennai,UPI,4,Redmi Note 10
3238,18,4,2024,Thursday,Vivo,1,67262.16,Vinod Kulkarni,22,Bangalore,Credit Card,4,Vivo Y51
3239,19,4,2024,Friday,Xiaomi,1,65279.38,Ayesha Ahuja,27,Madurai,UPI,5,Mi 11
3240,19,4,2024,Friday,Vivo,4,13239.96,Jyoti Kumar,33,Hyderabad,Credit Card,5,Vivo Y51
3241,19,4,2024,Friday,OnePlus,5,31619.27,Manoj Dutta,42,Kanpur,Cash,2,OnePlus 9
3242,20,4,2024,Saturday,Vivo,5,58788.6,Namita Gupta,42,Delhi,Debit Card,4,Vivo V20
3243,20,4,2024,Saturday,Apple,4,46694.59,Nikhil Solanki,47,Hyderabad,Debit Card,5,iPhone 11
3244,20,4,2024,Saturday,Samsung,8,56745.64,Pooja Solanki,31,Chennai,Cash,1,Galaxy S21
3245,21,4,2024,Sunday,OnePlus,7,53142,Sumit Sheth,39,Ludhiana,UPI,5,OnePlus Nord
3246,21,4,2024,Sunday,OnePlus,9,39806.21,Krishna Bhattacharya,45,Mumbai,Cash,5,OnePlus Nord
3247,21,4,2024,Sunday,Apple,7,12473.08,Ayesha Bhattacharya,47,Mumbai,Debit Card,3,iPhone SE
3248,22,4,2024,Monday,Vivo,1,45056.09,Vivek Mishra,36,Ludhiana,Credit Card,1,Vivo S1
3249,22,4,2024,Monday,Samsung,7,12914,Priya Ahuja,55,Delhi,Debit Card,1,Galaxy Note 20
3250,22,4,2024,Monday,Vivo,1,46223.6,Vijay Rao,59,Mumbai,UPI,2,Vivo V20
3251,23,4,2024,Tuesday,Xiaomi,7,58024.65,Priya Ahuja,37,Ranchi,Credit Card,3,Redmi 9
3252,23,4,2024,Tuesday,Vivo,8,45099.5,Lata Rawat,52,Chennai,UPI,1,Vivo Y51
3253,23,4,2024,Tuesday,OnePlus,9,69821.31,Prashant Verma,39,Gorakhpur,Debit Card,3,OnePlus Nord
3254,23,4,2024,Tuesday,Samsung,3,37351.99,Sunil Kapoor,32,Kanpur,Debit Card,3,Galaxy S21
3255,24,4,2024,Wednesday,Vivo,4,54929.65,Bhavana Varma,28,Coimbatore,Credit Card,4,Vivo S1
3256,24,4,2024,Wednesday,Samsung,4,50032.8,Ramesh Nambiar,51,Mumbai,UPI,1,Galaxy A51
3257,24,4,2024,Wednesday,Samsung,9,69485.9,Gita Dutta,41,Delhi,Credit Card,4,Galaxy A51
3258,24,4,2024,Wednesday,Xiaomi,7,52793.14,Isha Gupta,23,Bangalore,Credit Card,5,Redmi 9
3259,25,4,2024,Thursday,Xiaomi,3,19841.84,Kiran Gupta,34,Delhi,UPI,5,Redmi Note 10
3260,25,4,2024,Thursday,OnePlus,5,67331.06,Manoj Siddiqui,45,Rajkot,Credit Card,4,OnePlus 8T
3261,25,4,2024,Thursday,Apple,7,50066.63,Mala Pathak,48,Mumbai,Cash,5,iPhone SE
3262,26,4,2024,Friday,Samsung,8,13560.29,Mala Roy,53,Lucknow,Credit Card,4,Galaxy Note 20
3263,26,4,2024,Friday,Apple,1,49454.1,Nikhil Menon,26,Gorakhpur,Debit Card,2,iPhone 12
3264,26,4,2024,Friday,OnePlus,2,62987.16,Meena Mathur,27,Mumbai,UPI,3,OnePlus 9
3265,27,4,2024,Saturday,Samsung,7,44622.51,Kiran Singh,38,Patna,Debit Card,2,Galaxy A51
3266,27,4,2024,Saturday,Samsung,2,31241.18,Priyanka Menon,51,Madurai,Cash,1,Galaxy Note 20
3267,27,4,2024,Saturday,Apple,7,59254.58,Nikhil Ahuja,48,Delhi,Cash,2,iPhone SE
3268,27,4,2024,Saturday,Vivo,9,56950.72,Ayesha Roy,46,Bangalore,Credit Card,2,Vivo V20
3269,28,4,2024,Sunday,Xiaomi,2,42650.93,Sunil Dutta,28,Lucknow,Debit Card,5,Redmi 9
3270,28,4,2024,Sunday,Vivo,7,19261.71,Priya Patel,50,Delhi,Credit Card,4,Vivo S1
3271,28,4,2024,Sunday,Apple,4,25059.19,Anita Malhotra,18,Bhopal,Credit Card,1,iPhone 11
3272,29,4,2024,Monday,Xiaomi,2,54309.04,Anita Joshi,38,Vadodara,Debit Card,5,Redmi Note 10
3273,29,4,2024,Monday,Vivo,7,58364.93,Sunil Dutta,40,Indore,Cash,1,Vivo S1
3274,29,4,2024,Monday,Xiaomi,5,26755.92,Pankaj Pathak,26,Hyderabad,Cash,3,Redmi 9
3275,30,4,2024,Tuesday,Samsung,1,32079.1,Manoj Jain,18,Coimbatore,Cash,4,Galaxy A51
3276,30,4,2024,Tuesday,Vivo,5,14657.91,Bhavana Rathod,38,Delhi,UPI,5,Vivo Y51
3277,30,4,2024,Tuesday,Xiaomi,3,52807.72,Rajesh Mishra,39,Mumbai,UPI,2,Redmi Note 10
3278,30,4,2024,Tuesday,Xiaomi,7,10214.65,Namita Mehta,21,Delhi,Credit Card,3,Redmi 9
3279,1,5,2024,Wednesday,Xiaomi,6,12792.49,Neeta Mathur,18,Mumbai,UPI,2,Redmi 9
3280,1,5,2024,Wednesday,Vivo,8,10260.64,Rajesh Singh,27,Bangalore,UPI,1,Vivo S1
3281,1,5,2024,Wednesday,OnePlus,5,48719.18,Sunita Das,32,Chennai,Debit Card,3,OnePlus 9
3282,2,5,2024,Thursday,Vivo,2,35043.23,Krishna Reddy,53,Mumbai,Credit Card,5,Vivo Y51
3283,2,5,2024,Thursday,Apple,9,27852.81,Vijay Siddiqui,46,Delhi,Credit Card,2,iPhone 11
3284,2,5,2024,Thursday,Vivo,8,64762.06,Sunita Teja,22,Mumbai,Debit Card,2,Vivo S1
3285,2,5,2024,Thursday,Xiaomi,6,21568.17,Devendra Thakur,46,Delhi,Cash,1,Redmi 9
3286,3,5,2024,Friday,Samsung,7,33362.08,Namita Siddiqui,44,Chennai,Debit Card,1,Galaxy Note 20
3287,3,5,2024,Friday,Vivo,9,66418.71,Kiran Mishra,42,Bhopal,Cash,4,Vivo Y51
3288,3,5,2024,Friday,Vivo,7,35626.39,Aditya Singh,33,Jodhpur,Credit Card,4,Vivo Y51
3289,4,5,2024,Saturday,Xiaomi,3,43281.62,Priyanka Joshi,33,Hyderabad,Credit Card,1,Redmi 9
3290,4,5,2024,Saturday,Samsung,6,14820.21,Pankaj Singh,53,Delhi,UPI,4,Galaxy A51
3291,4,5,2024,Saturday,Samsung,7,57409.98,Sunita Prasad,42,Rajkot,UPI,2,Galaxy Note 20
3292,4,5,2024,Saturday,Apple,2,35365.53,Radha Solanki,58,Bhopal,Debit Card,1,iPhone 11
3293,5,5,2024,Sunday,Vivo,3,58030.91,Arun Shah,18,Indore,UPI,3,Vivo V20
3294,5,5,2024,Sunday,Samsung,4,25227.86,Reena Bhatnagar,22,Mumbai,Credit Card,1,Galaxy A51
3295,5,5,2024,Sunday,Samsung,6,35348.73,Lata Chatterjee,58,Mumbai,Credit Card,5,Galaxy S21
3296,5,5,2024,Sunday,OnePlus,1,57192.94,Rohan Sheth,37,Ranchi,Cash,5,OnePlus 8T
3297,6,5,2024,Monday,OnePlus,9,68432.67,Kiran Pathak,22,Mumbai,UPI,1,OnePlus Nord
3298,6,5,2024,Monday,Samsung,5,13577.53,Amit Pillai,53,Mumbai,Cash,3,Galaxy A51
3299,6,5,2024,Monday,Apple,7,58747.37,Lalita Patel,46,Delhi,Credit Card,1,iPhone 12
3300,6,5,2024,Monday,Samsung,9,28041.34,Sanjay Patel,51,Delhi,UPI,3,Galaxy S21
3301,7,5,2024,Tuesday,Xiaomi,9,43044.6,Pankaj Patel,35,Delhi,Cash,2,Redmi Note 10
3302,7,5,2024,Tuesday,Vivo,1,27405.54,Anjali Nambiar,19,Madurai,Credit Card,2,Vivo V20
3303,7,5,2024,Tuesday,Apple,1,46806.73,Monika Sharma,33,Gorakhpur,Cash,3,iPhone SE
3304,8,5,2024,Wednesday,Xiaomi,3,31228.17,Meena Kaur,46,Kolkata,UPI,4,Mi 11
3305,8,5,2024,Wednesday,Apple,6,30016.89,Sachin Rao,50,Jodhpur,Cash,2,iPhone 11
3306,8,5,2024,Wednesday,Xiaomi,2,12276.3,Sanjay Jain,33,Delhi,Cash,5,Mi 11
3307,8,5,2024,Wednesday,Vivo,1,18817.62,Vivek Sharma,52,Jodhpur,Credit Card,1,Vivo V20
3308,9,5,2024,Thursday,Vivo,1,65024.69,Anjali Thakur,59,Kolkata,UPI,4,Vivo Y51
3309,9,5,2024,Thursday,OnePlus,5,69896.65,Bhavana Rawat,34,Delhi,Debit Card,5,OnePlus 9
3310,9,5,2024,Thursday,Xiaomi,4,56831.23,Radha Sharma,21,Bangalore,Debit Card,1,Redmi Note 10
3311,10,5,2024,Friday,OnePlus,1,27208.76,Yogesh Bhattacharya,21,Mumbai,Cash,5,OnePlus 8T
3312,10,5,2024,Friday,Xiaomi,4,34146.71,Tapan Siddiqui,42,Ludhiana,Credit Card,4,Mi 11
3313,10,5,2024,Friday,OnePlus,3,54370.21,Manoj Ahuja,50,Mumbai,UPI,3,OnePlus 8T
3314,11,5,2024,Saturday,Vivo,2,68110.81,Namita Goyal,31,Mumbai,Credit Card,1,Vivo S1
3315,11,5,2024,Saturday,Apple,9,37328.27,Harish Prasad,41,Patna,UPI,5,iPhone 12
3316,11,5,2024,Saturday,OnePlus,1,59771.34,Pankaj Pathak,28,Vadodara,Credit Card,5,OnePlus Nord
3317,12,5,2024,Sunday,Xiaomi,7,68504.14,Aditya Roy,42,Delhi,Debit Card,4,Mi 11
3318,12,5,2024,Sunday,Xiaomi,4,62408.39,Vijay Varma,45,Delhi,Debit Card,4,Redmi 9
3319,12,5,2024,Sunday,Vivo,5,23628.98,Arun Mehta,24,Gorakhpur,Debit Card,4,Vivo S1
3320,13,5,2024,Monday,Xiaomi,5,10481.91,Tapan Singh,53,Mumbai,Credit Card,3,Mi 11
3321,13,5,2024,Monday,Samsung,1,39524.9,Sumit Sheth,27,Kolkata,Credit Card,2,Galaxy Note 20
3322,13,5,2024,Monday,Apple,6,41881.65,Anita Luthra,53,Jodhpur,Cash,5,iPhone 12
3323,13,5,2024,Monday,OnePlus,9,22075.02,Prashant Gupta,48,Kolkata,Debit Card,3,OnePlus 9
3324,14,5,2024,Tuesday,Apple,2,27080.46,Amit Ahuja,36,Patna,Cash,5,iPhone SE
3325,14,5,2024,Tuesday,Vivo,7,55909.19,Sanjay Mehta,35,Ranchi,Credit Card,3,Vivo Y51
3326,14,5,2024,Tuesday,OnePlus,6,38220.84,Yogesh Rao,23,Indore,UPI,1,OnePlus 9
3327,14,5,2024,Tuesday,OnePlus,5,29041.25,Tanuja Mathur,45,Ranchi,Debit Card,2,OnePlus 9
3328,15,5,2024,Wednesday,Samsung,4,47357.56,Tapan Kumar,24,Jodhpur,Debit Card,5,Galaxy A51
3329,15,5,2024,Wednesday,Vivo,4,49165.59,Pankaj Sheth,55,Kanpur,Debit Card,4,Vivo S1
3330,15,5,2024,Wednesday,Xiaomi,6,56163.75,Umesh Reddy,29,Mumbai,Debit Card,2,Redmi 9
3331,16,5,2024,Thursday,Samsung,4,19402.56,Radha Kumar,58,Delhi,Debit Card,5,Galaxy Note 20
3332,16,5,2024,Thursday,Samsung,5,54491.04,Lata Rathod,51,Kanpur,Credit Card,1,Galaxy S21
3333,16,5,2024,Thursday,Apple,6,45965.7,Isha Dutta,42,Lucknow,Debit Card,5,iPhone 12
3334,17,5,2024,Friday,Apple,5,13454.31,Arun Mehta,34,Delhi,Debit Card,5,iPhone 12
3335,17,5,2024,Friday,Apple,7,56646.74,Manoj Kulkarni,50,Mumbai,Cash,5,iPhone SE
3336,17,5,2024,Friday,Samsung,9,32984.82,Krishna Iyer,40,Bhopal,UPI,2,Galaxy Note 20
3337,17,5,2024,Friday,Xiaomi,7,29822.86,Sunil Reddy,26,Indore,Debit Card,5,Redmi 9
3338,18,5,2024,Saturday,OnePlus,7,36884.51,Neeta Mishra,23,Kolkata,Cash,4,OnePlus Nord
3339,18,5,2024,Saturday,Apple,4,30770.5,Radha Kumar,19,Bhopal,Credit Card,3,iPhone 11
3340,18,5,2024,Saturday,Xiaomi,1,30297.14,Deepika Das,55,Mumbai,Cash,4,Mi 11
3341,19,5,2024,Sunday,Vivo,8,58484.66,Radha Sharma,26,Delhi,Debit Card,1,Vivo S1
3342,19,5,2024,Sunday,Apple,4,17470.32,Harish Mishra,20,Mumbai,Cash,2,iPhone 11
3343,19,5,2024,Sunday,OnePlus,1,68236,Nikhil Kapoor,33,Rajkot,Cash,3,OnePlus Nord
3344,19,5,2024,Sunday,Vivo,5,43295.9,Navin Pathak,42,Delhi,Credit Card,2,Vivo V20
3345,20,5,2024,Monday,Vivo,8,20975.44,Ayesha Sheth,41,Bangalore,Cash,2,Vivo Y51
3346,20,5,2024,Monday,OnePlus,4,17872.93,Tanuja Malhotra,46,Ludhiana,Credit Card,5,OnePlus 9
3347,20,5,2024,Monday,Apple,8,45490.57,Radha Kapoor,57,Indore,Credit Card,4,iPhone 11
3348,21,5,2024,Tuesday,Samsung,8,47979.97,Priyanka Patel,43,Rajkot,Cash,3,Galaxy A51
3349,21,5,2024,Tuesday,OnePlus,3,13181.55,Priyanka Dutta,55,Mumbai,Debit Card,5,OnePlus Nord
3350,21,5,2024,Tuesday,OnePlus,9,24580.11,Umesh Patel,52,Kolkata,UPI,3,OnePlus Nord
3351,22,5,2024,Wednesday,OnePlus,3,57727.72,Prashant Das,40,Ranchi,Cash,4,OnePlus Nord
3352,22,5,2024,Wednesday,Vivo,1,12977.48,Vinod Ahuja,21,Kolkata,Cash,5,Vivo S1
3353,22,5,2024,Wednesday,Xiaomi,2,61305.32,Anjali Nambiar,59,Mumbai,Cash,3,Redmi 9
3354,22,5,2024,Wednesday,Samsung,6,49489.75,Radha Pathak,31,Chennai,UPI,5,Galaxy Note 20
3355,23,5,2024,Thursday,Apple,2,36065.4,Ravi Reddy,56,Mumbai,UPI,2,iPhone 11
3356,23,5,2024,Thursday,Apple,6,30785.97,Ravi Jain,24,Ludhiana,Credit Card,1,iPhone 12
3357,23,5,2024,Thursday,Xiaomi,1,11154.94,Lalita Ahuja,25,Vadodara,UPI,3,Mi 11
3358,24,5,2024,Friday,OnePlus,1,59512.9,Priyanka Mishra,59,Kolkata,UPI,4,OnePlus 8T
3359,24,5,2024,Friday,Samsung,5,18563.31,Vinod Srivastava,36,Lucknow,Cash,3,Galaxy S21
3360,24,5,2024,Friday,Apple,9,28572.52,Anita Srivastava,19,Delhi,Credit Card,1,iPhone 12
3361,24,5,2024,Friday,Apple,8,44146.42,Neeta Ghosh,18,Coimbatore,Debit Card,3,iPhone SE
3362,25,5,2024,Saturday,OnePlus,3,24759.56,Gita Bhattacharya,59,Chennai,Credit Card,3,OnePlus 9
3363,25,5,2024,Saturday,Xiaomi,3,39828.43,Nikhil Bhattacharya,55,Delhi,UPI,3,Redmi Note 10
3364,25,5,2024,Saturday,Samsung,1,58560.57,Umesh Dutta,30,Kanpur,UPI,4,Galaxy Note 20
3365,26,5,2024,Sunday,Xiaomi,3,38232.28,Jyoti Menon,59,Delhi,Cash,1,Redmi 9
3366,26,5,2024,Sunday,Xiaomi,1,66938.64,Jyoti Mishra,41,Rajkot,Debit Card,1,Redmi Note 10
3367,26,5,2024,Sunday,Samsung,8,60850.04,Krishna Iyer,49,Mumbai,Debit Card,4,Galaxy A51
3368,27,5,2024,Monday,Samsung,1,29982.35,Tanuja Srivastava,47,Rajkot,Debit Card,3,Galaxy A51
3369,27,5,2024,Monday,Apple,5,33997.73,Tapan Rawat,23,Bhopal,UPI,3,iPhone 12
3370,27,5,2024,Monday,Apple,9,35399.6,Aditya Sheth,55,Madurai,UPI,1,iPhone 12
3371,28,5,2024,Tuesday,Samsung,7,47570.77,Yogesh Mishra,50,Chennai,Credit Card,3,Galaxy S21
3372,28,5,2024,Tuesday,Vivo,4,27207.74,Vivek Nair,40,Madurai,UPI,2,Vivo V20
3373,28,5,2024,Tuesday,Apple,9,68154.95,Namita Siddiqui,27,Delhi,Debit Card,3,iPhone SE
3374,28,5,2024,Tuesday,Vivo,9,46521.05,Isha Sheth,32,Mumbai,Debit Card,3,Vivo Y51
3375,29,5,2024,Wednesday,Samsung,2,33964.1,Prashant Nair,40,Patna,Debit Card,5,Galaxy A51
3376,29,5,2024,Wednesday,Apple,6,48700.59,Vivek Mehta,53,Hyderabad,Cash,1,iPhone SE
3377,29,5,2024,Wednesday,Xiaomi,4,33724.3,Reena Chatterjee,18,Bhopal,Credit Card,1,Redmi 9
3378,30,5,2024,Thursday,Samsung,8,59067.74,Deepika Gupta,25,Delhi,Credit Card,2,Galaxy S21
3379,30,5,2024,Thursday,OnePlus,7,44070.46,Rohan Roy,20,Coimbatore,UPI,2,OnePlus 9
3380,30,5,2024,Thursday,Vivo,7,12518.23,Aditya Iyer,31,Bhopal,Cash,2,Vivo Y51
3381,31,5,2024,Friday,Samsung,9,20605.41,Priya Teja,34,Delhi,Credit Card,1,Galaxy Note 20
3382,31,5,2024,Friday,Samsung,5,61899.64,Pooja Srivastava,51,Chennai,Cash,5,Galaxy Note 20
3383,31,5,2024,Friday,Apple,6,43773.99,Priyanka Chatterjee,23,Madurai,Cash,5,iPhone SE
3384,1,6,2024,Saturday,Apple,1,67020.61,Mala Srivastava,22,Mumbai,UPI,4,iPhone 11
3385,1,6,2024,Saturday,Apple,6,14345.34,Radha Gupta,58,Gorakhpur,Cash,1,iPhone SE
3386,1,6,2024,Saturday,OnePlus,2,27715.64,Priya Reddy,57,Bhopal,Credit Card,4,OnePlus 9
3387,2,6,2024,Sunday,Apple,6,21612.6,Ayesha Rathod,46,Mumbai,UPI,3,iPhone SE
3388,2,6,2024,Sunday,Samsung,9,43230.42,Nikhil Varma,52,Ludhiana,Credit Card,2,Galaxy S21
3389,2,6,2024,Sunday,Apple,8,32967.57,Vivek Rawat,35,Lucknow,Cash,4,iPhone 12
3390,2,6,2024,Sunday,Xiaomi,9,19436.41,Ravi Prasad,57,Delhi,Cash,4,Mi 11
3391,3,6,2024,Monday,Apple,8,48565.11,Neeta Sharma,47,Patna,Debit Card,5,iPhone 12
3392,3,6,2024,Monday,OnePlus,3,42177.9,Sachin Shah,32,Vadodara,UPI,2,OnePlus 8T
3393,3,6,2024,Monday,Xiaomi,8,26484.18,Sanjay Jain,32,Delhi,UPI,2,Mi 11
3394,3,6,2024,Monday,Samsung,6,38786.28,Vivek Mathur,33,Mumbai,Debit Card,5,Galaxy Note 20
3395,4,6,2024,Tuesday,Samsung,6,54744.3,Kavita Rawat,50,Delhi,Credit Card,4,Galaxy A51
3396,4,6,2024,Tuesday,Vivo,6,22316.3,Bina Kumar,27,Bhopal,Credit Card,5,Vivo Y51
3397,4,6,2024,Tuesday,Xiaomi,3,27574.34,Amit Sheth,36,Indore,Cash,4,Mi 11
3398,5,6,2024,Wednesday,Vivo,1,30766.66,Sachin Ghosh,54,Delhi,UPI,5,Vivo V20
3399,5,6,2024,Wednesday,Xiaomi,4,54803.59,Monika Rawat,20,Mumbai,Cash,5,Redmi 9
3400,5,6,2024,Wednesday,Xiaomi,6,60815.36,Lalita Bhatnagar,53,Mumbai,Debit Card,3,Mi 11
3401,5,6,2024,Wednesday,OnePlus,2,32583.31,Namita Kumar,21,Rajkot,Cash,4,OnePlus 8T
3402,6,6,2024,Thursday,Vivo,7,27797.25,Kavita Bhattacharya,28,Delhi,Credit Card,4,Vivo Y51
3403,6,6,2024,Thursday,OnePlus,7,63366.81,Mala Menon,58,Lucknow,Credit Card,2,OnePlus 9
3404,6,6,2024,Thursday,Xiaomi,4,69961.9,Devendra Arora,50,Kolkata,Debit Card,2,Redmi Note 10
3405,7,6,2024,Friday,Samsung,4,50221.22,Vijay Shah,45,Rajkot,Credit Card,5,Galaxy S21
3406,7,6,2024,Friday,Xiaomi,1,69398.84,Prashant Nair,49,Bangalore,Debit Card,3,Mi 11
3407,7,6,2024,Friday,OnePlus,2,49597.98,Sunil Varma,33,Delhi,UPI,5,OnePlus 8T
3408,8,6,2024,Saturday,Vivo,9,54007.62,Nikhil Pathak,26,Chennai,Debit Card,4,Vivo Y51
3409,8,6,2024,Saturday,Vivo,8,33319.36,Gita Iyer,28,Ludhiana,Debit Card,5,Vivo Y51
3410,8,6,2024,Saturday,OnePlus,8,35978.05,Jyoti Srivastava,23,Madurai,Debit Card,3,OnePlus 8T
3411,9,6,2024,Sunday,Vivo,9,18648.14,Shruti Bhatnagar,44,Kanpur,Credit Card,2,Vivo V20
3412,9,6,2024,Sunday,Apple,7,59365,Kiran Malhotra,29,Chennai,UPI,3,iPhone 11
3413,9,6,2024,Sunday,Samsung,9,65863.54,Isha Reddy,39,Mumbai,Cash,5,Galaxy A51
3414,9,6,2024,Sunday,Samsung,2,47406.29,Isha Sheth,57,Jodhpur,UPI,5,Galaxy Note 20
3415,10,6,2024,Monday,Samsung,6,30618.84,Meena Desai,54,Indore,Credit Card,2,Galaxy S21
3416,10,6,2024,Monday,Vivo,3,19240.98,Lalita Rathod,38,Hyderabad,UPI,2,Vivo Y51
3417,10,6,2024,Monday,Vivo,6,25909.37,Sanjay Thakur,50,Patna,UPI,5,Vivo S1
3418,10,6,2024,Monday,Xiaomi,3,25324.63,Manoj Goyal,34,Mumbai,Debit Card,2,Mi 11
3419,11,6,2024,Tuesday,Xiaomi,8,46811.67,Anita Deshmukh,46,Lucknow,Debit Card,5,Redmi 9
3420,11,6,2024,Tuesday,Samsung,4,66702.25,Anand Nair,57,Indore,Credit Card,2,Galaxy A51
3421,11,6,2024,Tuesday,Apple,6,12896.31,Sumit Goyal,27,Delhi,Debit Card,4,iPhone 12
3422,11,6,2024,Tuesday,Xiaomi,9,10061.34,Anjali Srivastava,35,Delhi,Credit Card,3,Redmi 9
3423,12,6,2024,Wednesday,Xiaomi,2,46010.92,Prashant Jain,30,Mumbai,Cash,5,Mi 11
3424,12,6,2024,Wednesday,Vivo,2,27043.63,Kavita Rawat,44,Bangalore,UPI,5,Vivo S1
3425,12,6,2024,Wednesday,Apple,7,62832.9,Anita Sharma,27,Vadodara,Cash,5,iPhone 11
3426,12,6,2024,Wednesday,Samsung,2,29635.02,Jyoti Ghosh,49,Ludhiana,Cash,4,Galaxy Note 20
3427,13,6,2024,Thursday,Xiaomi,2,27384.26,Yogesh Menon,58,Patna,UPI,2,Mi 11
3428,13,6,2024,Thursday,Apple,4,26170.64,Neeta Arora,20,Gorakhpur,Debit Card,2,iPhone 11
3429,13,6,2024,Thursday,Apple,9,18691.17,Isha Thakur,39,Gorakhpur,Cash,5,iPhone 12
3430,13,6,2024,Thursday,Samsung,8,44891.83,Navin Pathak,44,Bangalore,UPI,2,Galaxy Note 20
3431,14,6,2024,Friday,Apple,2,20092.82,Sanjay Das,20,Ludhiana,Cash,2,iPhone 12
3432,14,6,2024,Friday,Apple,8,35477.87,Kavita Goyal,50,Jodhpur,Cash,4,iPhone SE
3433,14,6,2024,Friday,Apple,4,37658.32,Shruti Pathak,19,Mumbai,UPI,5,iPhone 11
